post_id,split,label,label_text,caption,full_claim,true_context,image_url,article_url,article_title,misinformation_type,verdict,text_credibility_label,image_context_mismatch,language,source_site,posted_date,fact_checked_by,categories,named_entities,image_available
OK_fakenews_indian_flag_v2,validation,0,in_context,Old photo photoshopped to show Indian flag in February 10 demonstration,Old photo photoshopped to show Indian flag in February 10 demonstration,The article discusses an old photo that was photoshopped to show an Indian flag in a February 10 demonstration.,https://english.onlinekhabar.com/wp-content/uploads/2021/02/or-vs-ed-750x269-1-300x108.jpg,https://english.onlinekhabar.com/wp-content/uploads/2021/02/or-vs-ed-750x269-1-300x108.jpg,Old photo photoshopped to show Indian flag in February 10 demonstration,Fabricated,False / झुटो,fabricated,0,en,OnlineKhabar,2021-07-29 00:00:00,,Politics,"Indian flag, February 10 demonstration",1
OK_fakenews_red_mercury_v2,train,0,in_context,Red mercury claims on social media just a hoax,Red mercury claims on social media just a hoax,The article reports that claims about red mercury on social media are just a hoax.,https://english.onlinekhabar.com/wp-content/uploads/2020/10/red-mercury-collage-1-750x563-1-300x225.jpg,https://english.onlinekhabar.com/wp-content/uploads/2020/10/red-mercury-collage-1-750x563-1-300x225.jpg,Red mercury claims on social media just a hoax,Fabricated,False / झुटो,fabricated,0,en,OnlineKhabar,2020-07-29 00:00:00,,Politics,"Red mercury, social media",1
FL_20220908_7,train,0,in_context,Screenshot from a scripted child kidnapping video by Comedy Plus with Neetuarya.,Screenshot from a scripted child kidnapping video by Comedy Plus with Neetuarya.,"This screenshot is from a scripted child kidnapping video by Comedy Plus with Neetuarya, falsely presented as a real kidnapping incident.",https://factly.in/wp-content/uploads//2022/09/Child-kidnappers-who-entered-to-Nepal-from-India-Image-4.jpg,https://factly.in/wp-content/uploads//2022/09/Child-kidnappers-who-entered-to-Nepal-from-India-Image-4.jpg,Screenshot from a scripted child kidnapping video by Comedy Plus with Neetuarya.,Fabricated,False / झुटो,fabricated,0,en,Factly,,,Politics,Comedy Plus with Neetuarya,1
FL_20220908_5,test,0,in_context,Thumbnail image of a scripted comedy video by Comedy Plus with Neetuarya YouTube channel.,Thumbnail image of a scripted comedy video by Comedy Plus with Neetuarya YouTube channel.,"This thumbnail is from a scripted comedy video by Comedy Plus with Neetuarya YouTube channel, falsely presented as a real kidnapping incident.",https://factly.in/wp-content/uploads//2022/09/Child-kidnappers-who-entered-to-Nepal-from-India-Image-3-1024x301.jpg,https://factly.in/wp-content/uploads//2022/09/Child-kidnappers-who-entered-to-Nepal-from-India-Image-3-1024x301.jpg,Thumbnail image of a scripted comedy video by Comedy Plus with Neetuarya YouTube channel.,Fabricated,False / झुटो,fabricated,0,en,Factly,,,Politics,"Comedy Plus with Neetuarya, YouTube",1
NCX_russia_plane_crash_video_1,train,1,out_of_context,Video of Ilyushin Military Plane Crash in Russia Misattributed to Nepal Plane Crash,Video of Ilyushin Military Plane Crash in Russia Misattributed to Nepal Plane Crash,"Footage showing an Ilyushin Il112V prototype military transport aircraft crashing in a forest near Kubinka airfield in Russia on August 17, 2021. This video was falsely circulated online claiming to depict a recent Yeti Airlines plane crash in Nepal.",https://www.youtube.com/watch?v=5_lR8FPiDoA,https://www.youtube.com/watch?v=5_lR8FPiDoA,Video of Ilyushin Military Plane Crash in Russia Misattributed to Nepal Plane Crash,Temporal_Mismatch,Misleading / भ्रामक,out_of_context,1,ne,YouTube,,,Politics,"Ilyushin, Russia, Nepal, Yeti Airlines",0
FL_20220908_6,test,0,in_context,Video published by the Comedy Plus with Neetuarya YouTube channel.,Video published by the Comedy Plus with Neetuarya YouTube channel.,"This video, published by the Comedy Plus with Neetuarya YouTube channel, is a scripted comedy video falsely presented as a real kidnapping incident.",https://www.youtube.com/watch?v=7K73qNe8AUE&list=RDCMUCkcojfno0T3YpOnFGouS46w&start_radio=1,https://www.youtube.com/watch?v=7K73qNe8AUE&list=RDCMUCkcojfno0T3YpOnFGouS46w&start_radio=1,Video published by the Comedy Plus with Neetuarya YouTube channel.,Fabricated,False / झुटो,fabricated,0,ne,YouTube,,,Politics,"Comedy Plus with Neetuarya, YouTube",0
FL_20220908_8,train,0,in_context,Scripted child kidnapping video by Comedy Plus with Neetuarya.,Scripted child kidnapping video by Comedy Plus with Neetuarya.,This scripted child kidnapping video by Comedy Plus with Neetuarya is falsely presented as a real kidnapping incident.,https://www.youtube.com/watch?v=E0_GbJpmP7s,https://www.youtube.com/watch?v=E0_GbJpmP7s,Scripted child kidnapping video by Comedy Plus with Neetuarya.,Fabricated,False / झुटो,fabricated,0,ne,YouTube,,,Politics,Comedy Plus with Neetuarya,0
FL_20220908_1,validation,0,in_context,Collage of images shared on social media claiming kidnapping gangs entered Nepal from India.,Collage of images shared on social media claiming kidnapping gangs entered Nepal from India.,These images and videos are from scripted dramas and not real kidnapping incidents. They are falsely shared as real events of kidnapping gangs entering Nepal from India.,https://factly.in/wp-content/uploads//2022/09/Child-kidnappers-who-entered-to-Nepal-from-India-Claim.jpg,https://factly.in/wp-content/uploads//2022/09/Child-kidnappers-who-entered-to-Nepal-from-India-Claim.jpg,Collage of images shared on social media claiming kidnapping gangs entered Nepal from India.,Fabricated,False / झुटो,fabricated,0,en,Factly,,,Politics,"Nepal, India",1
FL_20220908_4,train,0,in_context,Screenshot from a scripted drama.,Screenshot from a scripted drama.,"This screenshot is from a scripted drama, falsely presented as a real kidnapping incident.",https://factly.in/wp-content/uploads//2022/09/Child-kidnappers-who-entered-to-Nepal-from-India-Image-2.jpg,https://factly.in/wp-content/uploads//2022/09/Child-kidnappers-who-entered-to-Nepal-from-India-Image-2.jpg,Screenshot from a scripted drama.,Fabricated,False / झुटो,fabricated,0,en,Factly,,,Politics,,1
FL_20220908_2,train,0,in_context,Screenshot from a scripted video by Praveen Kumar SM.,Screenshot from a scripted video by Praveen Kumar SM.,"This screenshot is from a scripted drama by Praveen Kumar SM, falsely presented as a real kidnapping incident.",https://factly.in/wp-content/uploads//2022/09/Child-kidnappers-who-entered-to-Nepal-from-India-Image-1.jpg,https://factly.in/wp-content/uploads//2022/09/Child-kidnappers-who-entered-to-Nepal-from-India-Image-1.jpg,Screenshot from a scripted video by Praveen Kumar SM.,Fabricated,False / झुटो,fabricated,0,en,Factly,,,Politics,Praveen Kumar SM,1
FL_20220908_3,train,0,in_context,Video published by YouTube channel Praveen Kumar SM on 15 December 2018.,Video published by YouTube channel Praveen Kumar SM on 15 December 2018.,"This video, published by YouTube channel Praveen Kumar SM on 15 December 2018, is a scripted drama falsely presented as a real kidnapping incident.",https://youtu.be/ihHme0KLbMc?t=134,https://youtu.be/ihHme0KLbMc?t=134,Video published by YouTube channel Praveen Kumar SM on 15 December 2018.,Fabricated,False / झुटो,fabricated,0,ne,YouTube,,,Politics,"Praveen Kumar SM, YouTube",0
NCX_tajikistan_earthquake_video_2,train,1,out_of_context,"A video shot from inside a car passing through a lane of semidemolished buildings and rubble, falsely claimed to show the aftermath of the recent earthquake in Tajikistan.","A video shot from inside a car passing through a lane of semidemolished buildings and rubble, falsely claimed to show the aftermath of the recent earthquake in Tajikistan.","Video from Hatay, Turkey, showing the aftermath of the February 2023 earthquake in Turkey.",https://newschecker.dietpixels.net/2023/02/z3-1024x576.jpg,https://newschecker.dietpixels.net/2023/02/z3-1024x576.jpg,"A video shot from inside a car passing through a lane of semidemolished buildings and rubble, falsely claimed to show the aftermath of the recent eart",Geographic_Mismatch,Misleading / भ्रामक,out_of_context,1,en,Newschecker,2023-02-24 00:00:00,Newschecker,Politics,"Tajikistan, Hatay, Turkey",0
FL_20240507_3,train,1,out_of_context,Still from the documentary Most Dangerous Ways To School showing children crossing a river in Nepal.,Still from the documentary Most Dangerous Ways To School showing children crossing a river in Nepal.,"This video clip is from a documentary series, Most Dangerous Ways To School, Nepal episode, confirming it as the original source of the viral video and reinforcing that it depicts children in Nepal.",https://factly.in/wp-content/uploads//2024/05/School-Children-crossing-a-river-in-Kerala-Image-02--1024x708.jpg,https://factly.in/wp-content/uploads//2024/05/School-Children-crossing-a-river-in-Kerala-Image-02--1024x708.jpg,Still from the documentary Most Dangerous Ways To School showing children crossing a river in Nepal.,Miscaptioned,Misleading / भ्रामक,manipulated,1,en,Factly,2024-05-06 00:00:00,Factly,Politics,"Most Dangerous Ways To School, Nepal, @FreeDocumentary, Kerala",1
FL_20240507_2,validation,1,out_of_context,School children crossing a river in Nepal on a cable crossing to reach school.,School children crossing a river in Nepal on a cable crossing to reach school.,"This video clip is from a documentary series, Most Dangerous Ways To School. This clip has been taken from the Nepal episode of this series, which shows school children from the mountain village of Kumpur, Nepal, crossing a river on a Cable crossing Tuin to attend their school.",https://factly.in/wp-content/uploads//2024/05/School-Children-crossing-a-river-in-Kerala-Image-01--1024x956.jpg,https://factly.in/wp-content/uploads//2024/05/School-Children-crossing-a-river-in-Kerala-Image-01--1024x956.jpg,School children crossing a river in Nepal on a cable crossing to reach school.,Miscaptioned,Misleading / भ्रामक,manipulated,1,en,Factly,2024-05-06 00:00:00,Factly,Politics,"Nepal, Kerala",1
QT_20230115_plane_crash_old_v2,train,1,out_of_context,"An old photo showing the wreckage of a Dornier aircraft surrounded by Nepalese police officers at a crash site in Kathmandu, Nepal. The crash occurred on 28 September 2012.","An old photo showing the wreckage of a Dornier aircraft surrounded by Nepalese police officers at a crash site in Kathmandu, Nepal. The crash occurred on 28 September 2012.","This is an old photo showing the wreckage of a Dornier aircraft surrounded by Nepalese police officers at a crash site in Kathmandu, Nepal, from 28 September 2012, falsely shared as recent visuals.",https://media.assettype.com/thequint%2F2023-01%2F37b49e06-227a-489f-ae48-eb06f201c02d%2FNepal_plane_crash__3_.png?auto=format%2Ccompress&fmt=webp&width=720,https://media.assettype.com/thequint%2F2023-01%2F37b49e06-227a-489f-ae48-eb06f201c02d%2FNepal_plane_crash__3_.png?auto=format%2Ccompress&fmt=webp&width=720,"An old photo showing the wreckage of a Dornier aircraft surrounded by Nepalese police officers at a crash site in Kathmandu, Nepal. The crash occurred",Temporal_Mismatch,Misleading / भ्रामक,out_of_context,1,en,The Quint,,,Politics,"Dornier, Nepalese police officers, Kathmandu, Nepal",1
FL_20230720_1,train,1,out_of_context,"A photo of four women falsely claimed to be female ministers of Finlands newly formed government. These women are identified as Nepali TikTok stars two pairs of twins named Deepa and Damanta, and Princy and Prisma.","A photo of four women falsely claimed to be female ministers of Finlands newly formed government. These women are identified as Nepali TikTok stars two pairs of twins named Deepa and Damanta, and Princy and Prisma.","This photo of four women is being shared through a social media post with a claim it features four female Ministers of Finlands newly formed government. These women are identified as Nepali TikTok stars two pairs of twins named Deepa and Damanta, and Princy and Prisma.",https://factly.in/wp-content/uploads//2023/07/Finland-Female-Ministers-Claim--830x1024.jpg,https://factly.in/wp-content/uploads//2023/07/Finland-Female-Ministers-Claim--830x1024.jpg,A photo of four women falsely claimed to be female ministers of Finlands newly formed government. These women are identified as Nepali TikTok stars tw,Miscaptioned,Misleading / भ्रामक,manipulated,1,en,Factly,,,Politics,"Finland, Nepali TikTok stars, Deepa, Damanta, Princy, Prisma",1
NCX_tajikistan_earthquake_video_1,train,1,out_of_context,"CCTV footage showing traffic on a road coming to a standstill on experiencing tremors, falsely claimed to be from the recent earthquake in Tajikistan.","CCTV footage showing traffic on a road coming to a standstill on experiencing tremors, falsely claimed to be from the recent earthquake in Tajikistan.","Old footage from the 2015 Nepal Gorkha earthquake, specifically Tripureshwor Chowk in Kathmandu.",https://newschecker.dietpixels.net/2023/02/n3-1.jpg,https://newschecker.dietpixels.net/2023/02/n3-1.jpg,"CCTV footage showing traffic on a road coming to a standstill on experiencing tremors, falsely claimed to be from the recent earthquake in Tajikistan.",Temporal_Mismatch,Misleading / भ्रामक,out_of_context,1,en,Newschecker,2023-02-24 00:00:00,Newschecker,Politics,"Tajikistan, Nepal Gorkha earthquake, Tripureshwor Chowk, Kathmandu",1
BBC_nepal_quake_fake_cctv_screenshot,validation,0,in_context,Screenshot from a YouTube video falsely claiming to be CCTV footage from a Nepal hotel swimming pool footage.,Screenshot from a YouTube video falsely claiming to be CCTV footage from a Nepal hotel swimming pool footage.,This footage of a swimming pool is not from a hotel in Nepal.,https://ichef.bbci.co.uk/ace/standard/640/cpsprodpb/BB35/production/_120252974_25ab7a1b-c6a6-4383-acd6-6858ff7f95a0.png,https://ichef.bbci.co.uk/ace/standard/640/cpsprodpb/BB35/production/_120252974_25ab7a1b-c6a6-4383-acd6-6858ff7f95a0.png,Screenshot from a YouTube video falsely claiming to be CCTV footage from a Nepal hotel swimming pool footage.,Fabricated,False / झुटो,fabricated,0,en,BBC News,,,Politics,Nepal,1
IT_20240307_1_v4,train,0,in_context,Ironic image of damaged street in front of Department of Roads is NOT from India,Ironic image of damaged street in front of Department of Roads is NOT from India,"The image is from Nepal, not India, showing a damaged road in front of the Department of Roads building in Kathmandus Babarmahal. The road became muddy due to rains, and the renovation contract for the building did not include repairing the road in the premises.",https://akm-img-a-in.tosshub.com/indiatoday/images/story/202403/ironic-image-of-damaged-street-in-front-of-department-of-roads-is-not-from-india-072059358-16x9_0.jpg?VersionId=tG5gFW971k6VVP5RwgPkdWLQqgkAcZrG&size=295:166,https://akm-img-a-in.tosshub.com/indiatoday/images/story/202403/ironic-image-of-damaged-street-in-front-of-department-of-roads-is-not-from-india-072059358-16x9_0.jpg?VersionId=tG5gFW971k6VVP5RwgPkdWLQqgkAcZrG&size=295:166,Ironic image of damaged street in front of Department of Roads is NOT from India,Fabricated,False / झुटो,fabricated,0,en,India Today,2024-03-07 00:00:00,India Today Fact Check,Politics,"Department of Roads, Kathmandu, Nepal, India",1
